10005103	690000	180	Uygun	20
31590605	950000	140	Uygun	25
31592802	325000	80	Uygun	2
31594614	360000	80	Uygun	0
31601737	260000	65	Uygun	0
31614083	240000	75	Uygun	0
31614311	265000	65	Uygun	0
31614510	330000	80	Uygun	0
31614698	440000	80	Uygun	0
31618404	350000	60	Uygun	1
31623474	320000	60	Uygun	3
31630237	249000	70	Uygun	0
31630713	249000	70	Uygun	0
31630948	275000	80	Uygun	0
31631133	240000	75	Uygun	0
31632553	350000	65	Uygun	3
31634390	185000	90	Uygun değil	18
31636797	250000	75	Uygun	0
31636900	225000	75	Uygun	0
31646269	1100000	160	Uygun	25
31649112	950000	130	Uygun	18
31655563	295000	75	Uygun	3
31655975	950000	130	Uygun	18
31658742	405000	120	Uygun değil	20
31659464	400000	140	Uygun	20
31665376	750000	95	Uygun	25
31667360	300000	100	Uygun	20
31669293	850000	160	Uygun	1
31674930	429000	90	Uygun	0
31677261	375000	70	Uygun	30
31688301	970000	95	Uygun	6
31696014	950000	125	Uygun	28
31710445	230000	65	Uygun	5
31712726	760000	130	Uygun	34
31723682	525000	65	Uygun	1
31724285	1150000	140	Uygun	30
31730268	340000	85	Uygun	20
31735436	350000	90	Uygun	25
31738061	585000	90	Uygun	25
31738778	400000	130	Uygun değil	25
31738832	1050000	120	Uygun	29
31738913	850000	80	Uygun	1
31739011	480000	85	Uygun	30
31740975	1500000	100	Uygun	30
31741556	780000	140	Uygun	25
31742578	1100000	160	Uygun	25
31743531	350000	95	Uygun	27
31756108	495000	90	Uygun	18
31756162	420000	150	Uygun değil	20
31759629	310000	80	Uygun	7
31759855	155000	80	Uygun değil	7
31776266	135000	75	Uygun değil	25
31777298	320000	45	Uygun	9
31778223	2075000	200	Uygun	20
31778230	550000	80	Uygun	25
31779556	380000	83	Uygun	0
31779855	289000	85	Uygun	0
31780224	600000	166	Uygun	0
31789280	625000	100	Uygun	20
31792673	450000	80	Uygun	3
31795450	500000	90	Uygun	28
31795616	420000	150	Uygun değil	20
31796012	500000	100	Uygun	28
31797242	450000	85	Uygun	20
31803359	725000	120	Uygun	14
31804900	215000	45	Uygun	0
31805147	320000	80	Uygun	0
31809232	290000	80	Uygun	0
31812848	560000	100	Uygun	20
31816676	435000	140	Uygun değil	25
31819848	1250000	110	Uygun	0
31826141	665000	85	Uygun	25
31826304	350000	80	Uygun	6
31827700	190000	55	Uygun	0
31827953	355000	90	Uygun değil	15
31830944	200000	65	Uygun	0
31833136	900000	110	Uygun	17
31837088	2237000	156	Uygun	17
31837570	280000	85	Uygun	10
31847544	815000	130	Uygun	0
31848812	550000	90	Uygun	45
31850212	250000	65	Uygun	0
31852125	650000	100	Uygun	22
31853051	135000	80	Uygun değil	15
31859211	550000	125	Uygun değil	17
31859879	550000	125	Bilinmiyor	17
31868041	255000	70	Uygun	0
31868182	540000	85	Uygun	0
31868538	280000	80	Uygun	0
31874055	780000	100	Uygun	44
31876514	342000	75	Uygun	25
31881366	225000	60	Uygun	0
31888053	405000	70	NA	5
31899832	900000	88	Uygun	0
31908743	1650000	135	Uygun	1
31910055	590000	170	Uygun	22
31914044	1500000	180	Uygun	40
31917646	525000	70	Uygun	1
31918417	680000	80	Uygun	0
31921244	550000	80	Uygun	4
31923171	544000	160	Uygun	0
31923490	320000	55	Uygun	2
31924721	890000	155	Uygun	1
31925250	460000	135	Bilinmiyor	8
31926435	825000	160	Uygun	0
31926590	800000	130	Uygun	30
31929182	960000	165	Uygun	1
31932430	250000	110	Uygun	10
31938015	780000	110	Uygun	32
31939051	450000	85	Uygun	31
31944885	500000	90	Uygun	20
31949463	1275000	170	Uygun	25
31951927	200000	60	Uygun	0
31952051	285000	70	Uygun	0
31953843	320000	80	Uygun	1
31958770	355000	60	Uygun	30
31962070	215000	60	Uygun	0
31964005	560000	130	Uygun	35
31969405	580000	100	Uygun	29
31969873	1350000	240	Uygun	25
31972350	190000	65	Uygun değil	15
31972391	270000	65	Uygun	1
31972561	1050000	120	Uygun	20
31972810	690000	110	Uygun	30
31973092	220000	90	Uygun değil	12
31973227	250000	95	Uygun değil	10
31976089	1200000	70	Uygun	45
31980296	215000	65	Uygun	0
31984113	270000	60	Uygun	1
31984706	700000	120	Uygun	25
31987101	1250000	132	Uygun	0
31990079	2150000	170	Uygun	0
31990111	850000	125	Uygun	25
31990161	2250000	170	Uygun	0
31991772	325000	75	Uygun	0
31991837	1025000	140	Uygun	25
31992093	225000	60	Uygun	0
31993700	250000	70	Uygun	0
31993788	200000	60	Uygun	0
31994075	550000	135	Uygun	0
31994194	950000	100	Uygun	4
31995190	365000	110	Uygun değil	20
31999115	200000	75	Uygun	3
31999810	565000	120	Uygun	3
32002676	350000	60	Uygun	30
32004003	850000	110	Uygun	30
32006271	420000	110	Uygun	9
32007147	525000	110	Uygun	12
32007835	500000	70	Uygun	30
32008587	241000	50	Uygun	0
32009313	240000	85	Uygun	0
32010326	200000	90	Uygun değil	4
32012340	1800000	180	Uygun	0
32019506	450000	130	Uygun	20
32019615	350000	120	Uygun	0
32020143	220000	60	Uygun	0
32020780	330000	66	Uygun	0
32022287	550000	250	Uygun değil	15
32032738	520000	85	Uygun	26
32036104	550000	240	Uygun değil	20
32036556	900000	135	Uygun	25
32037447	245000	75	Uygun	0
32038135	850000	135	Uygun	30
32041012	275000	75	Uygun	1
32041675	275000	70	Uygun	0
32042188	575000	97	Uygun	30
32043264	265000	70	Uygun	0
32043353	280000	70	Uygun	0
32044689	430000	80	Uygun	40
32044772	1350000	103	Uygun	0
32045612	1000000	130	Uygun	30
32050735	395000	125	Uygun	0
32051256	550000	100	Uygun	0
32052142	225000	65	Uygun	0
32054421	260000	70	Uygun	0
32055123	475000	85	Uygun	11
32055373	285000	75	Uygun	0
32055474	240000	95	Uygun	0
32055571	240000	95	Uygun	0
32056254	295000	90	Uygun değil	16
32060156	370000	85	Uygun	30
32066270	310000	70	Uygun	0
32067307	190000	65	Uygun	2
32067351	230000	75	Uygun değil	17
32067453	290000	75	Uygun	5
32067828	275000	75	Uygun	5
32068545	1195000	140	Uygun	40
32070877	615000	75	Uygun	40
32070991	550000	150	Uygun	20
32075480	370000	75	Uygun	2
32075507	240000	85	Uygun	0
32076060	460000	160	Uygun	0
32076170	360000	80	Uygun	0
32076238	240000	85	Uygun	0
32077746	555000	90	Uygun	33
32084034	730000	160	Uygun	25
32084240	290000	70	Uygun	0
32084628	550000	85	Uygun	30
32084862	725000	125	Uygun	22
32084875	540000	80	Uygun	0
32084925	1050000	150	Uygun	35
32085154	560000	90	Uygun	1
32086489	400000	105	Uygun	18
32087138	235000	80	Uygun değil	18
32087740	355000	125	Uygun	2
32087971	590000	90	Uygun	25
32088005	200000	90	Uygun	17
32088277	155000	55	Uygun	0
32089810	825000	130	Uygun	0
32092562	930000	160	Uygun	25
32092787	325000	130	Uygun	1
32092940	220000	70	Uygun	1
32093029	680000	140	Uygun	4
32093450	900000	120	Uygun	0
32095718	4350000	176	Uygun	3
32095725	1250000	110	Uygun	20
32097810	260000	90	Uygun	8
32098586	875000	150	Uygun	1
32098589	480000	75	Uygun	1
32099691	240000	80	Uygun	0
32101865	360000	90	Uygun	20
32103007	2200000	200	Uygun	0
32105317	220000	60	Uygun	0
32105375	155000	60	Uygun değil	30
32106078	350000	65	Uygun	4
32106982	470000	60	Uygun	6
32108097	220000	65	Uygun	2
32108327	350000	100	Uygun	2
32108391	720000	130	Bilinmiyor	11
32108763	450000	85	Uygun	0
32108893	1400000	140	Uygun	30
32108917	350000	110	Uygun	0
32109017	265000	70	Uygun	4
32109218	240000	75	Uygun	4
32109493	200000	65	Uygun	0
32109554	265000	75	Uygun	0
32110197	490000	120	Uygun	0
32111879	1000000	155	Uygun	0
32112659	490000	90	Uygun	28
32114272	230000	75	Uygun	2
32118001	220000	65	Uygun	4
32119020	375000	70	Uygun	2
32119357	1400000	130	Uygun	20
32119432	975000	105	Uygun	30
32120448	430000	155	Uygun	20
32121334	395000	75	Uygun	3
32122073	390000	70	Uygun	35
32122234	325000	80	Uygun	0
32122269	270000	75	Uygun	0
32122385	1600000	150	Uygun	20
32123642	325000	90	Uygun değil	14
32125582	590000	80	Uygun	45
32126195	380000	140	Uygun	10
32126894	265000	80	Uygun	17
32126977	230000	60	Uygun	1
32127368	200000	65	Uygun	0
32127717	195000	60	Uygun	0
32128491	450000	80	Uygun	0
32130529	330000	85	Uygun değil	15
32131475	250000	75	Uygun	0
32131533	270000	75	Uygun	0
32132054	490000	90	Uygun	25
32132101	535000	80	Uygun	25
32135268	610000	110	Uygun	30
32135998	260000	95	Uygun değil	20
32137201	140000	85	Uygun değil	20
32137938	210000	70	Uygun	0
32138634	1025000	290	Uygun	25
32139456	544000	160	Uygun	0
32139947	1250000	130	Uygun	30
32141601	350000	100	Uygun	10
32142498	525000	135	Uygun	3
32144529	475000	95	Uygun	25
32145975	280000	60	Uygun	0
32146263	670000	115	Uygun	5
32147421	545000	125	Uygun	3
32152990	410000	120	Uygun	1
32153952	800000	140	Uygun	30
32154643	420000	90	Uygun	2
32154746	690000	100	Uygun	30
32154874	900000	180	Uygun	23
32156851	950000	155	Uygun	30
32159192	325000	85	Uygun	4
32161814	310000	210	Uygun değil	15
32163835	215000	68	Uygun	0
32166324	300000	70	Uygun	3
32166508	1000000	80	Uygun	35
32170221	650000	80	Uygun	17
32172937	400000	80	Uygun değil	15
32173139	350000	70	Uygun değil	10
32173465	420000	95	Uygun	0
32173673	175000	85	Uygun değil	17
32173913	575000	200	Uygun	3
32177820	650000	130	Uygun	25
32180261	580000	80	Uygun	31
32181503	525000	85	Uygun	2
32183960	190000	90	Uygun değil	3
32184213	470000	120	Uygun	45
32184349	300000	90	Uygun	8
32185732	450000	100	Uygun	23
32187553	600000	120	Uygun	25
32190113	1600000	120	Uygun	40
32190864	1600000	135	Uygun	38
32191711	680000	90	Uygun	1
32193272	605000	85	Uygun	0
32193682	800000	100	Uygun	13
32197766	615000	65	Uygun	0
32197834	220000	90	Uygun değil	17
32198308	360000	75	Uygun	0
32198759	685000	60	Uygun	0
32198948	595000	110	Uygun	31
32199305	205000	65	Uygun değil	21
32199441	310000	90	Uygun	3
32199472	172000	80	Uygun değil	15
32199691	230000	60	Uygun	0
32199814	235000	73	Uygun	0
32199901	290000	75	Uygun değil	25
32200275	310000	85	Uygun	0
32200987	1200000	115	Uygun	7
32201366	345000	110	Uygun	2
32201915	1000000	110	Uygun	30
32202948	450000	140	Uygun	2
32204563	360000	85	Uygun	6
32206125	300000	90	Uygun	5
32207153	665000	160	Uygun	3
32207903	460000	125	Uygun	0
32208112	530000	130	Uygun	30
32211630	900000	150	Uygun	25
32211753	320000	45	Uygun	4
32213958	295000	60	Uygun	6
32216366	950000	150	Uygun	25
32217948	280000	85	Uygun değil	15
32219111	400000	80	Uygun	40
32220343	135000	80	Bilinmiyor	15
32223303	295000	70	Uygun	3
32224587	420000	120	Uygun	0
32224654	290000	70	Uygun	0
32224824	1150000	145	Uygun	1
32224847	650000	100	Uygun	35
32225801	230000	90	Uygun değil	15
32226487	230000	75	Uygun	0
32235329	600000	150	Uygun	30
32236142	630000	95	Uygun	30
32236858	500000	80	Uygun	30
32239023	600000	70	Uygun	0
32240348	330000	70	Uygun	25
32241590	1600000	135	Uygun	45
32242936	1550000	140	Uygun	45
32243166	490000	85	Uygun	20
32244264	2875000	90	Uygun	10
32244785	950000	100	Uygun	25
32248758	1480000	220	Uygun	40
32250377	650000	85	Uygun	20
32251198	295000	70	Uygun	5
32252660	900000	130	Uygun	30
32254410	850000	135	Uygun	0
32255226	395000	65	Uygun	0
32257308	485000	85	Uygun	0
32257437	240000	65	Uygun	5
32261759	325000	80	Uygun değil	10
32266819	1050000	115	Uygun	30
32266971	2500000	200	Uygun	25
32267228	1100000	140	Uygun	43
32269826	1280000	105	Uygun	16
32270359	1100000	145	Uygun	0
32273494	240000	75	Uygun	2
32273540	320000	80	Uygun	2
32273541	260000	80	Uygun	2
32273542	285000	80	Uygun	4
32275504	650000	80	Uygun değil	18
32278712	295000	85	Uygun değil	15
32279242	215000	50	Uygun	0
32279357	185000	55	Uygun	0
32279414	230000	62	Uygun	0
32279432	275000	60	Uygun	0
32280079	280000	85	Uygun	10
32280087	890000	150	Uygun	16
32280108	425000	95	Uygun	16
32280119	390000	95	Uygun	16
32281117	320000	70	Uygun	0
32281784	485000	160	Uygun	0
32282156	280000	60	Bilinmiyor	1
32282258	300000	95	Uygun değil	30
32283192	245000	90	Uygun	0
32283722	570000	80	Uygun	40
32284657	800000	165	Uygun	0
32285068	1050000	130	Uygun	29
32285597	500000	85	Uygun	45
32286602	450000	55	Uygun	1
32287193	280000	80	Uygun	3
32287214	1600000	150	Uygun	1
32287247	850000	125	Uygun	25
32289557	280000	80	Bilinmiyor	10
32293837	1600000	140	Uygun	42
32295518	430000	90	Uygun	0
32295715	275000	90	Uygun değil	20
32295817	925000	105	Uygun	1
32295864	1500000	100	Uygun	30
32295913	1900000	120	Uygun	58
32295981	420000	70	Uygun	6
32296560	525000	170	Uygun	20
32297056	350000	85	Uygun	0
32297865	520000	90	Uygun	0
32298055	780000	160	Uygun	23
32298222	1150000	190	Uygun	23
32298287	1000000	180	Uygun	24
32298303	1500000	200	Uygun	27
32298338	715000	135	Uygun değil	13
32298421	1050000	100	Uygun	27
32298484	839000	110	Uygun	30
32298877	1250000	90	Uygun	2
32298921	740000	120	Uygun	25
32299268	890000	120	Uygun	35
32299277	550000	75	Uygun	0
32299309	780000	120	Uygun	35
32300425	700000	110	Uygun	15
32300576	850000	120	Uygun	20
32301081	1075000	145	Uygun	30
32301100	280000	80	Uygun	9
32301432	590000	100	Uygun	28
32302874	425000	50	Uygun	0
32303087	320000	58	Bilinmiyor	0
32303187	265000	90	Uygun	0
32305435	695000	140	Bilinmiyor	18
32305441	490000	125	Uygun	0
32309880	485000	70	Uygun	3
32310285	225000	65	Uygun	0
32310288	735000	110	Uygun	31
32310605	196000	65	Uygun	0
32312297	520000	100	Uygun	30
32312659	210000	65	Uygun	0
32312783	215000	65	Uygun	0
32313024	245000	60	Uygun	0
32315901	225000	70	Uygun	0
32317189	700000	60	Uygun	2
32319236	1100000	70	Uygun	45
32319531	470000	75	Uygun	33
32319711	750000	70	Uygun	0
32320910	250000	70	Uygun	0
32321209	900000	110	Uygun	30
32321431	325000	110	Uygun değil	18
32322753	500000	170	Uygun değil	14
32323264	559000	90	Uygun	44
32323301	559000	90	Uygun	44
32323391	210000	95	Uygun değil	17
32323436	350000	110	Uygun	3
32323481	229000	50	Uygun	4
32323514	235000	61	Uygun	5
32324576	315000	85	Uygun değil	20
32326160	665000	90	Uygun	30
32326855	940000	86	Uygun	0
32326993	220000	80	Uygun	0
32327107	330000	90	Uygun	4
32328589	625000	65	Uygun	0
32328822	560000	75	Uygun	1
32329881	330000	80	Uygun	0
32332378	650000	80	Uygun	30
32333433	430000	98	Uygun değil	14
32334916	700000	86	Uygun	0
32336329	350000	90	Uygun	0
32336729	700000	120	Uygun	30
32337960	500000	110	Uygun	27
32338744	1800000	140	Uygun	10
32341783	196000	70	Uygun	0
32341805	640000	115	Uygun	25
32341933	925000	130	Uygun	25
32341946	235000	62	Uygun	0
32342242	360000	100	Uygun	0
32342350	215000	60	Uygun	0
32342770	280000	75	Uygun	0
32342966	350000	110	Uygun değil	20
32343061	650000	85	Uygun	32
32343150	250000	85	Uygun değil	15
32344013	690000	135	Uygun	35
32344636	350000	110	Uygun değil	20
32345345	780000	110	Uygun	35
32345818	550000	85	Uygun	35
32346144	500000	80	Uygun	28
32347940	360000	90	Uygun değil	20
32348215	228000	85	Uygun	5
32349724	170000	90	Uygun değil	20
32349820	455000	75	Uygun	25
32351910	310000	100	Uygun	5
32352748	500000	150	Uygun değil	18
32352846	560000	110	Uygun	0
32356095	310000	80	Uygun	26
32357493	315000	72	Uygun	0
32359289	575000	110	Uygun	28
32359568	249000	60	Uygun	0
32360019	500000	96	Uygun	20
32362169	275000	65	Uygun	4
32362840	650000	110	Uygun	22
32364656	400000	80	Uygun değil	20
32364700	400000	80	Uygun değil	20
32364751	890000	90	Uygun	40
32365559	415000	144	Uygun değil	18
4430826	800000	100	Uygun	30
5429535	900000	110	Uygun	28
6886082	500000	90	Uygun	30
7313733	900000	160	Uygun	28
7841382	650000	70	Uygun	21
